,Unnamed: 0,ExtrTemp,LineSpeed,WaterTemp,Measure,City
8445,8445,234.94,55.56,27.15,171.11,Alexandria
8446,8446,235.38,54.62,26.82,181.71,Alexandria
8447,8447,234.95,55.51,27.15,171.53,Alexandria
8448,8448,234.99,55.74,26.96,169.7,Alexandria
8449,8449,235.23,54.98,26.96,177.93,Alexandria
8450,8450,234.64,54.2,26.97,177.52,Alexandria
8451,8451,235.2,55.12,27.11,177.04,Alexandria
8452,8452,235.21,54.18,27.06,183.94,Alexandria
8453,8453,234.97,55.2,26.81,173.09,Alexandria
8454,8454,235.04,54.52,27.14,179.85,Alexandria
8455,8455,234.84,54.08,27.06,180.78,Alexandria
8456,8456,235.32,55.69,26.85,173.22,Alexandria
8457,8457,234.47,54.53,26.52,171.93,Alexandria
8458,8458,234.64,54.85,26.95,172.64,Alexandria
8459,8459,234.91,55.33,26.76,171.33,Alexandria
8460,8460,235.24,54.49,27.25,182.52,Alexandria
8461,8461,234.95,54.61,27.36,178.9,Alexandria
8462,8462,235.23,54.05,27.07,185.16,Alexandria
8463,8463,235.17,54.49,26.69,180.08,Alexandria
8464,8464,234.84,55.47,27.04,170.44,Alexandria
8465,8465,234.89,53.39,27.18,186.86,Alexandria
8466,8466,235.12,54.62,27.05,179.69,Alexandria
8467,8467,234.75,54.97,26.92,172.77,Alexandria
8468,8468,234.85,54.89,26.91,174.45,Alexandria
8469,8469,235.25,55.33,26.95,175.4,Alexandria
8470,8470,234.95,55.96,26.98,167.82,Alexandria
8471,8471,234.71,54.09,26.72,178.34,Alexandria
8472,8472,235.17,54.99,26.99,177.33,Alexandria
8473,8473,235.07,55.35,26.83,173.1,Alexandria
8474,8474,234.93,54.49,26.99,178.45,Alexandria
8475,8475,234.98,55.06,27.15,175.27,Alexandria
8476,8476,234.91,55.02,26.99,174.4,Alexandria
8477,8477,234.77,54.79,27.02,174.67,Alexandria
8478,8478,234.79,56.1,27.12,165.37,Alexandria
8479,8479,234.67,54.86,27.4,174.27,Alexandria
8480,8480,234.76,55.04,26.86,172.19,Alexandria
8481,8481,235.18,54.44,27.57,183.19,Alexandria
8482,8482,234.68,54.67,26.95,174.5,Alexandria
8483,8483,234.65,55.61,26.68,166.33,Alexandria
8484,8484,235.14,56.09,27.29,169.68,Alexandria
8485,8485,234.82,55.81,26.63,166.51,Alexandria
8486,8486,235.12,54.07,27.27,184.43,Alexandria
8487,8487,235.1,55.89,27.34,170.93,Alexandria
8488,8488,234.78,54.92,27.28,174.59,Alexandria
8489,8489,235.42,55.26,27.06,178.17,Alexandria
8490,8490,235.25,55.1,27.17,177.91,Alexandria
8491,8491,234.7,54.06,26.79,178.72,Alexandria
8492,8492,235.21,54.77,27.16,179.8,Alexandria
8493,8493,235.16,54.67,26.87,179.19,Alexandria
8494,8494,234.85,54.72,27.03,176.12,Alexandria
8495,8495,234.67,54.49,27.03,175.88,Alexandria
8496,8496,235.07,56.15,27.41,168.93,Alexandria
8497,8497,235.32,55.25,26.84,176.39,Alexandria
8498,8498,234.71,55.95,27.11,165.74,Alexandria
8499,8499,235.2,55.18,26.93,175.94,Alexandria
8500,8500,235.08,55.64,26.81,170.97,Alexandria
8501,8501,235.01,54.61,27.2,179.11,Alexandria
8502,8502,235.16,55.34,27.07,174.88,Alexandria
8503,8503,234.99,55.23,26.89,173.3,Alexandria
8504,8504,235.3,54.14,27.18,185.51,Alexandria
8505,8505,234.66,54.27,26.92,177.12,Alexandria
8506,8506,234.97,54.71,26.99,177.31,Alexandria
8507,8507,234.59,54.24,27.08,177.05,Alexandria
8508,8508,234.96,55.17,26.7,172.87,Alexandria
8509,8509,234.81,54.26,27.02,179.01,Alexandria
8510,8510,234.73,54.37,26.95,177.2,Alexandria
8511,8511,235.23,53.89,27.31,187.07,Alexandria
8512,8512,234.82,54.78,26.76,174.47,Alexandria
8513,8513,234.76,53.86,27.12,181.82,Alexandria
8514,8514,235.06,54.56,27.02,179.47,Alexandria
8515,8515,235.09,54.61,26.86,178.87,Alexandria
8516,8516,234.89,55.74,26.72,167.96,Alexandria
8517,8517,235.3,55.03,26.76,177.66,Alexandria
8518,8518,235.15,55.09,27.21,177.02,Alexandria
8519,8519,235.01,56.25,27.03,166.38,Alexandria
8520,8520,234.95,55.4,27.02,172.01,Alexandria
8521,8521,235.17,55.96,26.99,170.08,Alexandria
8522,8522,234.99,54.66,26.98,177.85,Alexandria
8523,8523,234.98,54.72,26.85,176.93,Alexandria
8524,8524,235.08,54.48,27.17,180.66,Alexandria
8525,8525,234.94,55.35,26.99,172.15,Alexandria
8526,8526,234.76,54.4,27.31,178.39,Alexandria
8527,8527,234.73,54.32,26.71,176.92,Alexandria
8528,8528,234.71,54.71,27.06,174.74,Alexandria
8529,8529,235.24,55.99,27.14,171.12,Alexandria
8530,8530,234.54,55.2,26.85,168.67,Alexandria
8531,8531,234.98,55.47,26.93,171.53,Alexandria
8532,8532,235.34,53.31,27.22,192.22,Alexandria
8533,8533,235.32,55.14,27.18,178.33,Alexandria
8534,8534,235.05,55.3,26.95,173.56,Alexandria
8535,8535,234.86,54.5,27.48,179.1,Alexandria
8536,8536,234.57,54.42,26.72,174.39,Alexandria
8537,8537,235.11,56.02,26.78,168.37,Alexandria
8538,8538,234.97,55.67,26.82,169.61,Alexandria
8539,8539,234.84,54.46,26.7,176.93,Alexandria
8540,8540,234.66,54.72,26.59,172.8,Alexandria
8541,8541,235.27,55.47,26.95,174.59,Alexandria
8542,8542,234.88,55.42,27.14,171.53,Alexandria
8543,8543,235.13,54.43,26.71,180.11,Alexandria
8544,8544,234.99,54.89,26.93,175.96,Alexandria
8545,8545,234.84,56.03,26.96,166.05,Alexandria
8546,8546,235.11,55.02,26.72,175.6,Alexandria
8547,8547,235.44,55.19,27.09,178.98,Alexandria
8548,8548,235.16,55.96,27.12,170.33,Alexandria
8549,8549,234.69,54.09,26.83,178.51,Alexandria
8550,8550,235.16,55.74,26.95,171.45,Alexandria
8551,8551,234.98,54.76,26.87,176.64,Alexandria
8552,8552,235.17,55.36,26.91,174.28,Alexandria
8553,8553,234.83,54.8,26.71,174.31,Alexandria
8554,8554,234.88,55.19,26.71,171.91,Alexandria
8555,8555,235.52,54.87,26.98,181.82,Alexandria
8556,8556,234.8,55.43,27.11,170.45,Alexandria
8557,8557,234.96,54.77,26.88,176.41,Alexandria
8558,8558,234.94,56.19,26.87,165.63,Alexandria
8559,8559,234.76,55.42,26.78,169.22,Alexandria
8560,8560,235.1,55.15,26.95,175.18,Alexandria
8561,8561,234.46,55.1,27.38,170.27,Alexandria
8562,8562,235.24,55.56,26.53,172.35,Alexandria
8563,8563,235.04,54.29,26.83,180.63,Alexandria
8564,8564,234.7,54.53,26.45,174.21,Alexandria
8565,8565,235.02,54.84,27.02,176.89,Alexandria
8566,8566,235.35,54.74,26.96,180.87,Alexandria
8567,8567,235.23,56.03,26.76,169.46,Alexandria
8568,8568,234.91,54.67,26.58,175.78,Alexandria
8569,8569,235.19,55.1,26.94,176.43,Alexandria
8570,8570,234.95,55.08,26.84,173.83,Alexandria
8571,8571,235.28,55.8,27.16,172.97,Alexandria
8572,8572,235.06,56.13,26.82,167.15,Alexandria
8573,8573,234.83,55.96,26.88,166.18,Alexandria
8574,8574,234.66,54.34,26.99,176.79,Alexandria
8575,8575,234.86,55.29,26.71,170.93,Alexandria
8576,8576,234.93,55.42,26.71,170.74,Alexandria
8577,8577,234.93,54.93,26.77,174.54,Alexandria
8578,8578,234.93,55.69,27.06,169.86,Alexandria
8579,8579,234.95,54.66,26.91,177.21,Alexandria
8580,8580,235.29,54.97,27.02,178.8,Alexandria
8581,8581,235.14,56.33,26.9,166.77,Alexandria
8582,8582,234.95,55.05,27.22,175.22,Alexandria
8583,8583,235.06,56.11,27.27,168.63,Alexandria
8584,8584,235.08,55.23,26.67,173.57,Alexandria
8585,8585,235.14,54.95,26.88,176.98,Alexandria
8586,8586,234.86,54.91,27.0,174.71,Alexandria
8587,8587,235.06,55.58,27.18,172.3,Alexandria
8588,8588,234.74,55.43,27.21,170.14,Alexandria
8589,8589,234.83,55.2,27.18,172.73,Alexandria
8590,8590,234.81,55.83,26.93,167.14,Alexandria
8591,8591,235.35,54.64,27.08,182.02,Alexandria
8592,8592,235.04,54.82,27.02,177.34,Alexandria
8593,8593,234.87,54.82,26.65,174.4,Alexandria
8594,8594,234.74,55.11,27.14,172.37,Alexandria
8595,8595,234.87,53.73,26.68,182.59,Alexandria
8596,8596,234.83,55.13,26.92,172.5,Alexandria
8597,8597,234.95,56.43,27.04,164.43,Alexandria
8598,8598,235.09,55.2,26.97,174.76,Alexandria
8599,8599,235.35,54.99,26.97,179.12,Alexandria
8600,8600,234.94,54.78,26.74,175.74,Alexandria
8601,8601,234.98,54.16,27.18,182.05,Alexandria
8602,8602,235.07,55.17,26.88,174.5,Alexandria
8603,8603,234.93,54.45,26.97,178.71,Alexandria
8604,8604,234.73,55.11,26.96,171.66,Alexandria
8605,8605,235.16,54.7,27.1,179.58,Alexandria
8606,8606,235.12,55.9,27.4,171.22,Alexandria
8607,8607,234.71,54.44,27.4,177.75,Alexandria
8608,8608,234.95,54.61,26.75,177.08,Alexandria
8609,8609,234.8,54.14,27.09,180.0,Alexandria
8610,8610,235.04,53.56,26.87,186.21,Alexandria
8611,8611,234.96,55.39,26.88,171.81,Alexandria
8612,8612,235.16,55.52,27.12,173.58,Alexandria
8613,8613,235.13,54.05,26.93,183.71,Alexandria
8614,8614,235.19,54.86,26.99,178.49,Alexandria
8615,8615,234.71,54.88,27.0,173.33,Alexandria
8616,8616,235.01,54.75,26.92,177.21,Alexandria
8617,8617,235.54,54.54,26.42,182.77,Alexandria
8618,8618,234.84,54.44,27.12,178.33,Alexandria
8619,8619,235.05,55.84,26.95,169.53,Alexandria
8620,8620,235.0,54.8,26.62,175.79,Alexandria
8621,8621,234.81,54.68,27.17,176.37,Alexandria
8622,8622,234.9,54.39,26.97,178.87,Alexandria
8623,8623,235.01,55.15,27.02,174.5,Alexandria
8624,8624,235.03,55.57,27.14,171.9,Alexandria
8625,8625,234.97,54.72,27.14,177.69,Alexandria
8626,8626,235.29,55.14,26.76,176.67,Alexandria
8627,8627,235.18,53.88,27.16,186.19,Alexandria
8628,8628,234.77,55.74,27.08,167.75,Alexandria
8629,8629,234.8,55.61,26.83,168.31,Alexandria
8630,8630,234.91,54.12,27.0,181.07,Alexandria
8631,8631,234.75,54.9,26.63,172.47,Alexandria
8632,8632,235.28,55.55,26.96,174.14,Alexandria
8633,8633,235.19,54.61,26.88,179.93,Alexandria
8634,8634,234.76,54.92,27.38,174.69,Alexandria
8635,8635,235.39,54.69,26.93,181.66,Alexandria
8636,8636,235.01,55.47,27.18,172.58,Alexandria
8637,8637,235.14,55.6,27.11,172.84,Alexandria
8638,8638,234.55,54.3,27.11,176.27,Alexandria
8639,8639,234.8,55.28,27.18,171.79,Alexandria
8640,8640,235.06,54.74,27.22,178.62,Alexandria
8641,8641,234.88,53.77,27.15,183.89,Alexandria
8642,8642,235.2,53.72,26.87,186.74,Alexandria
8643,8643,235.0,55.98,27.43,169.41,Alexandria
8644,8644,235.04,54.82,27.28,178.11,Alexandria
8645,8645,234.82,55.67,27.12,168.95,Alexandria
8646,8646,235.02,55.59,26.65,170.24,Alexandria
8647,8647,234.91,54.77,26.92,176.03,Alexandria
8648,8648,234.87,54.7,26.85,175.92,Alexandria
8649,8649,235.42,53.42,26.83,191.13,Alexandria
8650,8650,235.09,54.11,26.87,182.63,Alexandria
8651,8651,235.38,54.88,26.99,180.28,Alexandria
8652,8652,235.25,54.78,27.06,179.91,Alexandria
8653,8653,235.16,55.49,27.23,174.17,Alexandria
8654,8654,235.04,54.99,26.65,174.93,Alexandria
8655,8655,234.84,54.74,27.13,176.11,Alexandria
8656,8656,235.04,54.74,27.0,177.79,Alexandria
8657,8657,234.81,55.98,27.09,166.5,Alexandria
8658,8658,234.47,54.15,27.24,176.94,Alexandria
8659,8659,234.81,54.66,27.07,176.2,Alexandria
8660,8660,234.72,54.99,26.95,172.53,Alexandria
8661,8661,234.92,54.6,26.89,177.27,Alexandria
8662,8662,234.92,54.6,26.97,177.48,Alexandria
8663,8663,235.16,54.62,27.03,180.08,Alexandria
8664,8664,234.75,54.03,26.95,179.92,Alexandria
8665,8665,235.01,55.73,26.92,169.92,Alexandria
8666,8666,234.97,55.1,26.6,173.22,Alexandria
8667,8667,234.97,55.1,27.42,175.62,Alexandria
8668,8668,235.19,53.89,27.1,186.06,Alexandria
8669,8669,235.0,54.8,27.02,177.02,Alexandria
8670,8670,234.99,55.24,26.9,173.23,Alexandria
8671,8671,235.1,54.87,26.72,176.69,Alexandria
8672,8672,235.29,55.6,27.24,174.76,Cairo
8673,8673,235.11,54.88,26.6,176.26,Cairo
8674,8674,234.64,55.6,27.44,168.59,Cairo
8675,8675,234.93,55.42,26.86,171.25,Cairo
8676,8676,234.92,54.15,26.9,180.65,Cairo
8677,8677,234.66,54.75,27.06,173.91,Cairo
8678,8678,235.01,54.27,27.2,181.65,Cairo
8679,8679,234.61,54.53,26.63,173.75,Cairo
8680,8680,235.32,55.53,27.22,175.55,Cairo
8681,8681,235.05,54.87,27.22,177.64,Cairo
8682,8682,234.68,55.01,26.63,170.99,Cairo
8683,8683,235.29,56.44,26.91,167.57,Cairo
8684,8684,234.63,55.16,27.45,171.8,Cairo
8685,8685,234.72,54.89,26.92,173.14,Cairo
8686,8686,235.09,54.57,27.24,180.25,Cairo
8687,8687,235.05,54.53,26.74,178.67,Cairo
8688,8688,234.76,55.35,26.96,170.25,Cairo
8689,8689,234.83,54.14,27.12,180.45,Cairo
8690,8690,234.89,54.85,27.12,175.77,Cairo
8691,8691,234.65,55.71,27.09,166.86,Cairo
8692,8692,235.09,55.21,26.87,174.46,Cairo
8693,8693,234.66,55.03,27.11,172.01,Cairo
8694,8694,234.73,52.73,26.68,188.57,Cairo
8695,8695,235.29,55.53,27.08,174.84,Cairo
8696,8696,234.99,55.92,27.0,168.49,Cairo
8697,8697,234.94,54.44,27.14,179.41,Cairo
8698,8698,234.75,55.04,26.91,172.2,Cairo
8699,8699,234.8,55.25,27.17,172.02,Cairo
8700,8700,235.24,54.65,27.12,180.88,Cairo
8701,8701,235.02,55.19,26.95,174.06,Cairo
8702,8702,235.05,54.73,26.97,177.88,Cairo
8703,8703,234.69,56.12,27.1,164.22,Cairo
8704,8704,234.93,54.24,26.84,179.97,Cairo
8705,8705,235.18,54.35,27.35,183.17,Cairo
8706,8706,235.14,55.93,27.39,171.17,Cairo
8707,8707,235.09,54.91,27.34,178.15,Cairo
8708,8708,235.09,54.92,27.17,177.54,Cairo
8709,8709,235.13,55.35,26.92,174.01,Cairo
8710,8710,234.8,54.66,27.0,175.88,Cairo
8711,8711,235.03,55.82,26.97,169.6,Cairo
8712,8712,235.02,55.74,26.99,170.17,Cairo
8713,8713,235.09,54.98,26.96,176.48,Cairo
8714,8714,235.06,56.3,26.65,165.33,Cairo
8715,8715,235.27,55.56,27.04,174.25,Cairo
8716,8716,234.99,54.84,27.12,176.86,Cairo
8717,8717,234.97,54.57,27.32,179.31,Cairo
8718,8718,235.28,54.64,27.15,181.51,Cairo
8719,8719,235.25,55.3,27.03,175.9,Cairo
8720,8720,234.94,55.46,27.16,171.89,Cairo
8721,8721,235.4,54.72,27.09,181.96,Cairo
8722,8722,234.88,57.15,27.09,158.49,Cairo
8723,8723,234.87,54.11,27.01,180.81,Cairo
8724,8724,234.83,54.4,26.91,177.89,Cairo
8725,8725,235.21,54.41,26.77,181.35,Cairo
8726,8726,235.09,55.2,26.65,173.85,Cairo
8727,8727,234.99,54.3,26.72,179.75,Cairo
8728,8728,235.31,55.68,26.99,173.64,Cairo
8729,8729,235.36,55.29,27.29,177.91,Cairo
8730,8730,235.02,53.9,27.07,184.11,Cairo
8731,8731,234.55,54.76,27.16,173.1,Cairo
8732,8732,235.2,54.36,27.12,182.67,Cairo
8733,8733,234.88,55.14,27.15,173.58,Cairo
8734,8734,235.13,55.02,27.24,177.43,Cairo
8735,8735,235.06,54.9,26.88,176.47,Cairo
8736,8736,234.94,54.39,26.9,179.01,Cairo
8737,8737,235.31,54.29,27.25,184.76,Cairo
8738,8738,235.25,55.26,27.03,176.2,Cairo
8739,8739,235.02,54.52,26.83,178.73,Cairo
8740,8740,235.07,54.34,26.4,179.27,Cairo
8741,8741,235.32,55.19,26.74,176.55,Cairo
8742,8742,235.09,55.55,26.96,172.17,Cairo
8743,8743,235.27,55.14,26.78,176.55,Cairo
8744,8744,235.04,55.44,27.07,172.79,Cairo
8745,8745,235.25,54.34,26.96,182.83,Cairo
8746,8746,235.02,55.33,27.07,173.39,Cairo
8747,8747,235.15,54.14,27.02,183.52,Cairo
8748,8748,234.84,53.81,26.98,182.52,Cairo
8749,8749,235.33,54.75,26.97,180.73,Cairo
8750,8750,234.95,56.21,26.52,164.57,Cairo
8751,8751,235.22,55.67,26.72,171.89,Cairo
8752,8752,235.06,55.28,27.29,174.91,Cairo
8753,8753,234.78,55.11,27.03,172.43,Cairo
8754,8754,235.14,55.63,26.91,172.0,Cairo
8755,8755,235.17,55.78,26.88,171.13,Cairo
8756,8756,234.74,54.57,27.04,176.09,Cairo
8757,8757,235.03,54.59,26.8,178.16,Cairo
8758,8758,234.71,54.7,26.63,173.56,Cairo
8759,8759,235.08,55.82,26.89,169.81,Cairo
8760,8760,235.37,55.08,27.0,178.71,Cairo
8761,8761,235.07,53.82,26.8,184.46,Cairo
8762,8762,235.08,54.72,27.11,178.67,Cairo
8763,8763,235.21,55.39,26.84,174.27,Cairo
8764,8764,234.66,54.81,27.31,174.19,Cairo
8765,8765,234.63,55.97,26.97,164.28,Cairo
8766,8766,235.31,54.99,26.95,178.67,Cairo
8767,8767,234.65,53.99,27.29,180.27,Cairo
8768,8768,235.14,54.97,27.41,178.38,Cairo
8769,8769,235.27,54.85,26.79,178.72,Cairo
8770,8770,235.0,55.29,27.15,173.7,Cairo
8771,8771,234.99,54.46,27.13,179.75,Cairo
8772,8772,235.04,55.36,27.06,173.31,Cairo
8773,8773,234.87,55.14,26.85,172.62,Cairo
8774,8774,235.01,54.84,26.99,176.71,Cairo
8775,8775,234.84,55.39,27.0,170.89,Cairo
8776,8776,234.77,54.2,26.84,178.47,Cairo
8777,8777,234.95,54.51,26.7,177.69,Cairo
8778,8778,234.87,54.49,26.74,177.12,Cairo
8779,8779,234.88,54.81,27.0,175.62,Cairo
8780,8780,235.13,54.51,26.81,179.97,Cairo
8781,8781,235.04,54.3,27.32,182.02,Cairo
8782,8782,234.81,54.6,27.03,176.6,Cairo
8783,8783,234.92,54.55,27.09,178.28,Cairo
8784,8784,235.28,54.4,27.04,182.96,Cairo
8785,8785,235.04,55.29,26.72,172.9,Cairo
8786,8786,235.14,56.03,27.28,170.15,Cairo
8787,8787,235.07,54.7,27.24,179.08,Cairo
8788,8788,235.03,55.82,26.84,169.22,Cairo
8789,8789,235.07,55.09,27.35,176.63,Cairo
8790,8790,234.87,54.7,26.85,175.88,Cairo
8791,8791,234.76,54.94,26.71,172.49,Cairo
8792,8792,235.15,54.84,26.67,177.32,Cairo
8793,8793,234.81,53.77,26.75,181.92,Cairo
8794,8794,235.12,54.25,26.78,181.62,Cairo
8795,8795,235.3,55.31,27.06,176.44,Cairo
8796,8796,234.99,55.46,27.21,172.53,Cairo
8797,8797,235.16,54.86,27.08,178.44,Cairo
8798,8798,235.13,54.96,27.11,177.47,Cairo
8799,8799,234.9,54.77,26.79,175.57,Cairo
8800,8800,235.31,54.36,27.08,183.69,Cairo
8801,8801,234.68,54.94,27.02,172.61,Cairo
8802,8802,235.23,54.53,26.76,180.61,Cairo
8803,8803,234.77,54.8,26.92,174.26,Cairo
8804,8804,235.13,55.46,27.3,174.38,Cairo
8805,8805,234.92,56.58,26.85,162.38,Cairo
8806,8806,234.97,54.57,27.31,179.22,Cairo
8807,8807,234.91,55.69,27.03,169.51,Cairo
8808,8808,235.24,54.71,27.2,180.67,Cairo
8809,8809,234.55,55.03,27.1,170.89,Cairo
8810,8810,235.01,54.74,27.06,177.7,Cairo
8811,8811,235.07,55.09,26.85,175.06,Cairo
8812,8812,234.92,54.78,26.73,175.49,Cairo
8813,8813,234.96,54.24,26.68,179.76,Cairo
8814,8814,234.87,55.84,26.54,166.5,Cairo
8815,8815,234.52,54.65,26.86,172.66,Cairo
8816,8816,235.11,54.23,26.72,181.46,Cairo
8817,8817,235.08,54.56,27.1,179.86,Cairo
8818,8818,235.16,54.66,26.89,179.32,Cairo
8819,8819,234.76,55.46,26.8,168.97,Cairo
8820,8820,234.73,55.29,26.7,169.62,Cairo
8821,8821,234.78,54.22,27.12,179.27,Cairo
8822,8822,234.95,55.6,26.72,169.67,Cairo
8823,8823,235.16,55.36,27.26,175.26,Cairo
8824,8824,235.15,55.15,27.06,176.15,Cairo
8825,8825,235.24,53.69,27.06,187.91,Cairo
8826,8826,234.87,55.22,27.27,173.27,Cairo
8827,8827,234.61,54.93,27.14,172.28,Cairo
8828,8828,235.1,54.47,26.67,179.43,Cairo
8829,8829,234.78,56.46,26.75,161.48,Cairo
8830,8830,234.63,55.61,27.17,167.55,Cairo
8831,8831,234.44,53.7,27.2,179.94,Cairo
8832,8832,235.22,55.19,26.72,175.45,Cairo
8833,8833,235.31,55.5,26.84,174.54,Cairo
8834,8834,235.08,54.26,27.1,182.07,Cairo
8835,8835,234.83,54.79,26.93,175.09,Cairo
8836,8836,235.03,55.11,26.63,173.82,Cairo
8837,8837,235.05,55.17,26.75,174.04,Cairo
8838,8838,235.15,55.39,27.06,174.33,Cairo
8839,8839,234.8,55.21,26.57,170.53,Cairo
8840,8840,235.02,55.36,27.02,173.01,Cairo
8841,8841,235.28,54.96,27.05,178.87,Cairo
8842,8842,235.02,54.1,26.79,181.7,Cairo
8843,8843,234.95,55.67,27.3,170.83,Cairo
8844,8844,234.86,53.64,26.67,183.14,Cairo
8845,8845,235.23,54.63,26.75,179.9,Cairo
8846,8846,234.68,55.34,26.31,167.58,Cairo
8847,8847,235.33,55.63,26.9,173.95,Cairo
8848,8848,234.78,54.94,26.99,173.52,Cairo
8849,8849,234.93,55.52,26.54,169.42,Cairo
8850,8850,234.95,54.56,27.03,178.33,Cairo
8851,8851,235.12,55.91,27.06,170.11,Cairo
8852,8852,235.02,55.39,26.91,172.49,Cairo
8853,8853,235.27,55.46,26.96,174.72,Cairo
8854,8854,235.08,54.83,26.95,177.37,Cairo
8855,8855,234.77,55.15,27.2,172.53,Cairo
8856,8856,235.0,55.0,27.31,176.38,Cairo
8857,8857,234.8,56.47,27.56,164.09,Cairo
8858,8858,234.78,55.02,27.07,173.18,Cairo
8859,8859,235.21,54.79,26.84,178.73,Cairo
8860,8860,234.96,54.53,26.97,178.46,Cairo
8861,8861,234.97,54.95,26.66,174.51,Cairo
8862,8862,235.25,54.88,27.24,179.66,Cairo
8863,8863,234.88,55.31,26.86,171.42,Cairo
8864,8864,234.59,54.73,27.05,173.37,Cairo
8865,8865,235.03,55.73,26.84,169.89,Cairo
8866,8866,234.5,56.26,26.7,159.98,Cairo
8867,8867,234.95,54.66,27.09,177.68,Cairo
8868,8868,234.81,55.4,27.07,170.66,Cairo
8869,8869,235.22,53.94,26.87,185.27,Cairo
8870,8870,234.93,55.39,26.97,171.74,Cairo
8871,8871,235.12,55.05,26.76,175.64,Cairo
8872,8872,234.53,55.26,27.02,168.69,Cairo
8873,8873,234.94,55.15,27.11,174.01,Cairo
8874,8874,234.96,55.49,26.97,171.38,Cairo
8875,8875,235.0,55.37,27.13,173.06,Cairo
8876,8876,235.43,55.2,27.06,178.64,Cairo
8877,8877,234.89,54.29,26.96,179.44,Cairo
8878,8878,235.18,53.72,27.07,187.03,Cairo
8879,8879,235.02,54.58,27.17,179.26,Cairo
8880,8880,234.9,54.86,27.06,175.64,Cairo
8881,8881,235.17,54.26,26.79,182.14,Cairo
8882,8882,235.16,56.6,26.68,164.19,Cairo
8883,8883,234.65,55.72,26.92,166.26,Cairo
8884,8884,235.48,54.98,27.12,180.99,Cairo
8885,8885,235.23,56.15,26.95,169.11,Cairo
8886,8886,235.05,55.86,27.07,169.76,Cairo
8887,8887,234.95,54.15,27.2,181.88,Cairo
8888,8888,235.15,55.46,27.26,174.37,Cairo
8889,8889,235.25,55.48,26.77,173.76,Cairo
8890,8890,234.87,54.65,27.0,176.64,Cairo
8891,8891,234.91,54.44,26.88,178.35,Cairo
8892,8892,235.0,55.35,27.09,173.07,Cairo
8893,8893,234.92,55.72,26.87,168.8,Cairo
8894,8894,234.96,55.19,26.98,173.49,Cairo
8895,8895,235.07,55.56,27.12,172.41,Cairo
8896,8896,235.01,54.63,26.44,176.64,Cairo
8897,8897,235.42,54.84,26.67,180.08,Cairo
8898,8898,235.2,54.8,27.16,179.56,Cairo
8899,8899,234.98,55.51,27.0,171.44,Cairo
8900,8900,235.13,55.29,26.86,174.32,Cairo
8901,8901,234.76,54.44,27.01,177.22,Cairo
8902,8902,234.88,55.54,27.24,170.86,Cairo
8903,8903,234.92,54.94,26.94,174.89,Cairo
8904,8904,234.98,54.79,26.78,176.09,Cairo
8905,8905,234.59,55.98,26.91,163.57,Cairo
8906,8906,234.82,54.81,27.37,176.13,Cairo
8907,8907,235.27,54.02,26.68,184.67,Cairo
8908,8908,234.91,55.92,26.9,167.29,Cairo
8909,8909,235.09,53.56,27.35,188.1,Cairo
8910,8910,235.34,54.69,26.84,180.92,Cairo
8911,8911,234.99,54.51,27.12,179.38,Cairo
8912,8912,235.18,55.93,26.85,169.98,Cairo
8913,8913,235.04,54.58,27.15,179.44,Cairo
8914,8914,235.0,55.23,27.06,173.93,Cairo
8915,8915,234.91,56.04,27.15,167.25,Cairo
8916,8916,234.93,56.09,27.06,166.77,Cairo
8917,8917,234.74,54.63,26.89,175.21,Cairo
8918,8918,235.03,55.58,27.44,172.84,Cairo
8919,8919,235.16,54.0,27.02,184.63,Cairo
8920,8920,234.86,54.3,27.15,179.57,Cairo
8921,8921,234.63,54.93,26.94,171.99,Cairo
8922,8922,235.17,54.33,27.07,182.48,Cairo
8923,8923,235.02,54.7,26.89,177.54,Cairo
8924,8924,235.09,55.79,26.85,170.11,Cairo
8925,8925,235.18,54.43,26.97,181.43,Cairo
8926,8926,234.72,54.88,26.97,173.34,Cairo
8927,8927,234.83,56.12,27.26,166.12,Cairo
8928,8928,234.73,54.9,26.84,172.94,Cairo
8929,8929,235.04,55.64,27.08,171.28,Cairo
8930,8930,234.83,55.81,27.16,168.1,Cairo
8931,8931,235.11,54.35,26.84,181.02,Cairo
8932,8932,234.7,54.44,26.86,176.08,Cairo
8933,8933,234.91,54.55,27.45,179.24,Cairo
8934,8934,234.84,54.51,26.73,176.6,Cairo
8935,8935,235.1,55.28,27.07,174.68,Cairo
8936,8936,235.11,54.41,27.41,182.25,Cairo
8937,8937,235.13,55.2,27.0,175.35,Cairo
8938,8938,235.07,55.77,27.36,171.53,Cairo
8939,8939,234.86,54.99,27.1,174.32,Cairo
8940,8940,235.14,55.47,26.96,173.34,Cairo
8941,8941,234.67,55.05,27.08,171.82,Cairo
8942,8942,235.09,54.26,27.19,182.5,Cairo
8943,8943,234.71,54.9,27.35,174.17,Cairo
8944,8944,234.84,54.89,26.95,174.41,Cairo
8945,8945,234.93,55.57,26.76,169.78,Cairo
8946,8946,235.42,54.32,27.18,185.41,Cairo
8947,8947,234.74,56.0,26.81,164.79,Cairo
8948,8948,235.05,54.73,26.9,177.66,Cairo
8949,8949,235.09,54.94,26.97,176.7,Cairo
8950,8950,235.15,54.39,26.82,180.97,Cairo
8951,8951,234.96,55.8,26.71,168.17,Cairo
8952,8952,235.02,55.04,27.09,175.7,Cairo
