Composition,Glass_Forming,Composition_Length,num_elements
La2AlNi7,False,8,3
La2Mg13Ni5,True,10,3
La2Mg13Zn5,True,10,3
La2Mg17Ni,False,9,3
La2Mg18Zn5,True,10,3
La2Mg2Cu,True,8,3
La2Mg2Ni,False,8,3
La2Mg37Zn11,True,11,3
La2Mg3Cu5,True,9,3
La2Mg5Cu3,True,9,3
La2Mg5Ni3,True,9,3
La2Mg7Ni,True,8,3
La2MgCu2,False,8,3
La2Ni3,False,6,2
La3(Mg10Ni)2,True,12,3
La30Al53Ni17,True,12,3
La32Al53Ni15,True,12,3
La34Al53Ni13,True,12,3
La36Al53Ni11,True,12,3
La37(Al19Ni2)3,True,14,3
La37Al53Ni10,True,12,3
La37Al55Ni8,True,11,3
La39Al2Ni59,True,11,3
La3Al10Ni7,False,10,3
La3Al13Ni4,True,10,3
La3Al14Ni3,False,10,3
La3Al15Ni2,False,10,3
La3Al15Ni7,True,10,3
La3Al16Ni,False,9,3
La3Al2,True,6,2
La3Al2Cu5,True,9,3
La3Al2Ni5,True,9,3
La3Al33Ni14,True,11,3
La3Al3Cu4,True,9,3
La3Al3Ni4,True,9,3
La3Al44Ni3,True,10,3
La3Al4Cu3,False,9,3
La3Al4Ni3,True,9,3
La3Al5Cu2,False,9,3
La3Al5Ni2,True,9,3
La3Al6Ni,False,8,3
La3Al6Ni11,False,10,3
La3Al7,False,6,2
La3Al8Ni9,False,9,3
La3AlCu,True,7,3
La3AlCu6,False,8,3
La3AlNi,True,7,3
La3AlNi6,True,8,3
La3Cu2,False,6,2
La3Fe81B16,True,10,3
La3Mg10Ni7,True,10,3
La3Mg11Ni6,True,10,3
La3Mg12Ni5,True,10,3
La3Mg13Ni4,True,10,3
La3Mg14Cu3,False,10,3
La3Mg14Ni3,True,10,3
La3Mg15Ni2,True,10,3
La3Mg16Ni,False,9,3
La3Mg2Cu5,False,9,3
La3Mg3Cu4,True,9,3
La3Mg3Ni4,True,9,3
La3Mg4Cu3,True,9,3
La3Mg4Ni3,True,9,3
La3Mg5Cu2,True,9,3
La3Mg5Ni2,True,9,3
La3Mg6Ni,False,8,3
La3Mg72Zn25,True,11,3
La3Mg75Zn22,True,11,3
La3Ni2,True,6,2
La3Ni7,False,6,2
La3Zr5Fe42,True,10,3
La4(Al2Ni)7,True,11,3
La4(AlNi)3,True,10,3
La4(MgCu)3,True,10,3
La41AlNi8,True,9,3
La43Al3Ni4,True,10,3
La43Al4Ni3,True,10,3
La43Al57,True,8,2
La43Al5Ni2,True,10,3
La49AlNi50,True,10,3
La4Al,True,5,2
La4Al11Ni5,True,10,3
La4Al45Ni,True,9,3
La4Al5Cu,False,8,3
La4Al5Ni,True,8,3
La4Al5Ni11,True,10,3
La4AlCu5,False,8,3
La4AlNi5,True,8,3
La4Cu,False,5,2
La4Mg11Cu5,True,10,3
La4Mg11Ni5,True,10,3
La4Mg13Ni3,True,10,3
La4Mg5Cu,False,8,3
La4Mg5Ni,True,8,3
La4Mg7Ni9,True,9,3
La4Mg9Ni7,True,9,3
La4MgNi5,False,8,3
La4Ni,True,5,2
La5(Al14Ni)3,True,12,3
La5(Al2Ni3)3,True,12,3
La5(Al3Ni2)3,True,12,3
La5(AlNi4)3,False,11,3
La5(Mg3Ni2)3,True,12,3
La5Al13Ni2,False,10,3
La5Al14Ni,False,9,3
La5Al2Ni13,False,10,3
La5Al2Ni3,True,9,3
La5Al31Ni14,True,11,3
La5Al3Cu2,True,9,3
La5Al3Ni2,True,9,3
La5Al44Ni,True,9,3
La5Al4Cu,False,8,3
La5Al4Ni,True,8,3
La5Al7Ni8,True,9,3
La5Al87Ni8,True,10,3
La5Al8Ni7,True,9,3
La5Al91Ni4,True,10,3
La5AlNi4,True,8,3
La5Mg11Cu4,False,10,3
La5Mg2Cu3,False,9,3
La5Mg2Ni3,False,9,3
La5Mg3Cu2,False,9,3
La6(AlNi)7,True,10,3
La62.5Cu37.5,True,12,2
La63Cu37,True,8,2
La6Al11Ni3,False,10,3
La6Al13Ni,False,9,3
La6Al3Cu,True,8,3
La6Al3Ni,True,8,3
La6Al3Ni11,True,10,3
La6Al5Ni9,True,9,3
La6Al85Ni9,True,10,3
La6Al9Ni5,True,9,3
La6AlCu3,True,8,3
La6AlNi3,True,8,3
La6Mg11Cu3,False,10,3
La6Mg15Ni4,True,10,3
La6Mg9Cu5,True,9,3
La6Mg9Ni5,True,9,3
La7.5Al85Mo7.5,True,14,3
La7.5Nb7.5Al85,True,14,3
La7.5Zr7.5Al85,True,14,3
La73Cu27,True,8,2
La7Al10Ni3,True,10,3
La7Al11Ni2,False,10,3
La7Al29Ni14,True,11,3
La7Al2Cu,False,8,3
La7Al2Ni,True,8,3
La7Al2Ni11,True,10,3
La7Al3,True,6,2
La7Al43,True,7,2
La7Al4Ni9,True,9,3
La7Al6Cu7,True,9,3
La7Al6Ni7,True,9,3
La7Al7Ni6,True,9,3
La7Al88Ni5,True,10,3
La7Al89Ni4,True,10,3
La7Al8Ni5,True,9,3
La7Al91Ni2,True,10,3
La7Al9Ni4,True,9,3
La7AlCu2,False,8,3
La7AlNi2,True,8,3
La7Mg10Ni3,True,10,3
La7Mg71Zn22,True,11,3
La7Ni3,True,6,2
La8(Al3Ni)3,True,11,3
La8(Al9Ni5)3,True,12,3
La8(AlNi3)3,True,11,3
La8(Mg3Cu)3,True,11,3
La81AlNi18,True,10,3
La83Al3Ni14,True,11,3
La83Al5Ni12,True,11,3
La87Al11Ni2,True,11,3
La87Al13,True,8,2
La8Al11Ni,True,9,3
La8Al5Cu7,True,9,3
La8Al5Ni7,True,9,3
La8Al7Ni5,True,9,3
La8AlCu,False,7,3
La8AlNi,True,7,3
La8AlNi11,True,9,3
La8Mg67Zn25,True,11,3
La8Mg7Cu5,True,9,3
La9(Mg5Ni3)2,True,12,3
La9Al,False,5,2
La9Al10Ni,True,9,3
La9Al11,True,7,2
La9Al12Ni29,True,11,3
La9Al13Ni28,True,11,3
La9Al14Ni27,True,11,3
La9Al15Ni26,True,11,3
La9Al16Ni25,True,11,3
La9Al17Ni24,True,11,3
La9Al18Ni23,True,11,3
La9Al19Ni22,True,11,3
La9Al20Ni21,True,11,3
La9Al21Ni20,True,11,3
La9Al22Ni19,True,11,3
La9Al23Ni18,True,11,3
La9Al24Ni17,True,11,3
La9Al25Ni16,True,11,3
La9Al2Ni9,True,9,3
La9Al4Ni7,True,9,3
La9Al5Ni6,True,9,3
La9Al6Ni5,True,9,3
La9Al7Ni4,True,9,3
La9Al8Ni3,True,9,3
La9Al9Ni2,True,9,3
La9AlNi15,True,9,3
La9Cu36.4Au54.6,True,15,3
La9Cu45.5Au45.5,True,15,3
La9Cu68.25Au22.75,True,17,3
La9Mg35Ni6,True,10,3
La9Mg85Ni6,True,10,3
La9Ni,False,5,2
LaAl,True,4,2
LaAl14Ni5,True,9,3
LaAl15Ni4,True,9,3
LaAl17Cu2,False,9,3
LaAl17Ni2,True,9,3
LaAl17Ni7,True,9,3
LaAl18Cu,True,8,3
LaAl18Ni,False,8,3
LaAl2Ni,True,7,3
LaAl2Ni7,False,8,3
LaAl36Ni13,True,10,3
LaAl37Ni12,True,10,3
LaAl38Ni11,True,10,3
LaAl39Ni10,True,10,3
LaAl3Ni,True,7,3
LaAl4,False,5,2
LaAl40Ni9,True,9,3
LaAl41Ni8,True,9,3
LaAl43Ni6,True,9,3
LaAl44Ni5,True,9,3
LaAl4Ni5,False,8,3
LaAl5Cu4,False,8,3
LaAl5Ni4,False,8,3
LaAl7Cu2,False,8,3
LaAl8Cu,False,7,3
LaAl8Ni,True,7,3
LaAl9,True,5,2
LaAlCu3,False,7,3
LaAlCu8,False,7,3
LaAlNi3,False,7,3
LaAlNi8,False,7,3
LaCu,False,4,2
LaMg11Cu8,True,9,3
LaMg13Cu6,True,9,3
LaMg14Zn5,True,9,3
LaMg15Cu4,True,9,3
LaMg15Ni4,True,9,3
LaMg15Zn4,True,9,3
LaMg16Cu3,True,9,3
LaMg16Ni3,True,9,3
LaMg17Ni2,True,9,3
LaMg18Ni,False,8,3
LaMg19Zn5,True,9,3
LaMg2Cu,False,7,3
LaMg2Ni,True,7,3
LaMg3Cu,False,7,3
LaMg3Ni,True,7,3
LaMg4Cu5,True,8,3
LaMg5Cu4,True,8,3
LaMg5Ni4,True,8,3
LaMg7Cu2,True,8,3
LaMg7Ni2,True,8,3
LaMg7Zn2,True,8,3
LaMg8Cu,False,7,3
LaMg8Ni,True,7,3
LaNi,False,4,2
LaZr5Fe44,True,9,3
Mg,False,2,1
Mg10AlZn9,True,9,3
Mg10Ti53Al37,True,12,3
Mg11(Al8Pd5)3,False,13,3
Mg11Al2Ag7,True,10,3
Mg11Al4Ag5,True,10,3
Mg11Ti14Al25,False,12,3
Mg11Ti25Al14,True,12,3
Mg11Ti29Al60,True,12,3
Mg11Ti32Al57,True,12,3
Mg11Zn9,False,7,2
Mg12AlZn7,True,9,3
Mg12Ti7Al,False,9,3
Mg13(Ti18Al11)3,True,15,3
Mg13(Ti2Al)29,True,13,3
Mg13(Ti9Al20)3,False,14,3
Mg13Al2Ag5,True,10,3
Mg13Al2Zn5,True,10,3
Mg13AlZn6,True,9,3
Mg13Ti12,False,8,2
Mg13Ti19Al68,False,12,3
Mg13Zn7,True,7,2
Mg14(AlZn)3,False,11,3
Mg14AlZn5,True,9,3
Mg15Al2Ag3,True,10,3
Mg15Al2Zn3,True,10,3
Mg15Al3Zn2,False,10,3
Mg15AlZn4,True,9,3
Mg15Ti32Al53,True,12,3
Mg15Ti49Al36,False,12,3
Mg16Al27Pd7,False,11,3
Mg16Al3Zn,False,9,3
Mg16AlZn3,False,9,3
Mg17Al2Zn,False,9,3
Mg17Al52Pd31,False,12,3
Mg17Al71Pd12,True,12,3
Mg17AlZn2,False,9,3
Mg17Cu3,False,7,2
Mg17Mn3,False,7,2
Mg17Ni3,True,7,2
Mg17Ti36Al47,False,12,3
Mg17Ti60Al23,False,12,3
Mg17Zn3,False,7,2
Mg18Al25Pd7,False,11,3
Mg18AlZn,False,8,3
Mg18Ti27Al55,False,12,3
Mg19(AlGa)3,True,11,3
Mg19(AlGa2)2,True,12,3
Mg19Mn,False,6,2
Mg19Zn,False,6,2
Mg20Al23Pd7,False,11,3
Mg20Ti43Al37,False,12,3
Mg21Al53Pd26,True,12,3
Mg22(Al3Pd)7,False,12,3
Mg22Ti67Al11,False,12,3
Mg23(AlGa2)9,True,12,3
Mg23(Ti2Al5)11,False,14,3
Mg23Ti20Al7,False,11,3
Mg23Ti61Al16,False,12,3
Mg27Ti43Al30,False,12,3
Mg27Ti45Al28,True,12,3
Mg27Ti52Al21,False,12,3
Mg2Al2Zn,False,8,3
Mg2AlZn2,False,8,3
Mg2Ti53Al45,True,11,3
Mg3(Ti6Al5)2,True,12,3
Mg30Ti43Al27,False,12,3
Mg31(Ti18Al5)3,False,14,3
Mg33Al67,False,8,2
Mg33Ti14Al3,False,11,3
Mg35(Zn4In)3,True,12,3
Mg35(Zn4Sn)3,True,12,3
Mg39Ti41Al20,False,12,3
Mg3Al11Pd6,False,10,3
Mg3Al17,False,7,2
Mg3AlZn,False,7,3
Mg3Cu2,True,6,2
Mg3Ti20Al77,False,11,3
Mg3Ti27Al70,False,11,3
Mg3Ti34Al63,True,11,3
Mg3Ti5Al17,True,10,3
Mg3Ti7Al10,True,10,3
Mg3Ti7Al15,True,10,3
Mg3Zn,True,5,2
Mg3Zn2,True,6,2
Mg4(AlZn)3,False,10,3
Mg41Ti50Al9,False,11,3
Mg44Al43Pd13,False,12,3
Mg45Al4Ga,False,9,3
Mg46Ti35Al19,False,12,3
Mg4Al5Zn,False,8,3
Mg4AlZn5,False,8,3
Mg4Cu,True,5,2
Mg4Ni,True,5,2
Mg4Zn,False,5,2
Mg51Ti40Al9,False,11,3
Mg5Al2Zn3,False,9,3
Mg5Al3Zn2,False,9,3
Mg5Al4Zn,False,8,3
Mg5Al74Pd21,False,11,3
Mg5AlZn4,False,8,3
Mg5Ti19Al26,True,11,3
Mg5Ti29Al66,True,11,3
Mg6(CuAg)7,True,10,3
Mg6Al3Zn,False,8,3
Mg6AlZn3,False,8,3
Mg6Ti61Al33,True,11,3
Mg7(Ti12Al19)3,True,14,3
Mg7(Ti18Al13)3,True,14,3
Mg7(Ti2Al)6,False,11,3
Mg70(Cu7Au3)3,True,13,3
Mg70(Cu9Au)3,True,12,3
Mg70Cu29Au,True,10,3
Mg77Ti23,False,8,2
Mg7Al2Zn,False,8,3
Mg7Al4Ag9,True,9,3
Mg7AlZn2,True,8,3
Mg7Cu3,True,6,2
Mg7Ni3,False,6,2
Mg7Ti49Al44,True,11,3
Mg7Zn3,True,6,2
Mg83Ti17,False,8,2
Mg89Al8Ga3,False,10,3
Mg89Al9Ga2,False,10,3
Mg8AlZn,False,7,3
Mg92.5Mn7.5,False,11,2
Mg9Al26Pd15,False,11,3
Mg9Al4Ag7,True,9,3
Mg9Cu,False,5,2
Mg9Mn,False,5,2
Mg9Ni,True,5,2
Mg9Ti11Al5,False,10,3
Mg9Ti21Al20,True,11,3
Mg9Ti28Al13,True,11,3
Mg9Ti44Al47,True,11,3
Mg9Zn,False,5,2
MgAl2Pd,False,7,3
MgCu,False,4,2
Mn(Al11Co)2,False,11,3
Mn(Al11Ni)2,False,11,3
Mn(Al29Ni4)3,True,12,3
Mn(Al2Ge)3,True,10,3
Mn(Al2Si)3,True,10,3
Mn(Al6Co)7,False,10,3
Mn(Al6Ni)7,False,10,3
Mn(Al7Co)3,False,10,3
Mn(Al7Ni)3,False,10,3
Mn(Al8Ni)11,True,11,3
Mn(Fe29B4)3,False,11,3
Mn(Fe31B2)3,False,11,3
Mn(Ge2Pd9)9,True,11,3
Mn0.5Al87.5Ni12,True,15,3
Mn10(Co4B)3,True,11,3
Mn10Al73Ge17,True,12,3
Mn10Co8B7,True,9,3
Mn11(Co9B4)3,True,12,3
Mn11Co11B3,True,10,3
Mn11Co25B14,True,11,3
Mn12Co7B6,True,9,3
Mn12Co8B5,True,9,3
Mn12Fe71P17,True,11,3
Mn12Nb15Co73,True,12,3
Mn13(CoB)6,True,10,3
Mn13.4Co53.6B33,True,15,3
Mn13.5Co54.5B32,True,15,3
Mn13.6Co54.4B32,True,15,3
Mn13Co31B6,True,10,3
Mn14.4Co57.6B28,True,15,3
Mn14FeB5,True,8,3
Mn15(Fe4P)17,True,12,3
Mn15.2Co60.8B24,True,15,3
Mn15.5Al76Cu8.5,False,15,3
Mn15Co61B24,True,11,3
Mn15Fe71B14,True,11,3
Mn15Fe73B12,False,11,3
Mn15Fe77B8,False,10,3
Mn15Fe79B6,False,10,3
Mn16(Co2B)3,True,11,3
Mn16.8Co67.2B16,True,15,3
Mn16Co5B4,True,9,3
Mn17(Co7B4)3,True,12,3
Mn17.4Al66.6Si16,False,16,3
Mn17.4Al68.6Si14,False,16,3
Mn17.4Al70.6Si12,False,16,3
Mn17.4Al72.5Si10.1,False,18,3
Mn17.4Al74.6Si8,False,15,3
Mn17.4Al76.6Si6,False,15,3
Mn17.4Al78.6Si4,False,15,3
Mn17.5Co70.5B12,True,15,3
Mn17.6Co70.4B12,True,15,3
Mn17.8Co71.2B11,True,15,3
Mn17Co25B8,True,10,3
Mn17Co67B16,True,11,3
Mn17Fe5B3,False,9,3
Mn18.5Co65.5B16,True,15,3
Mn18Al57Ge25,True,12,3
Mn18Fe5B2,False,9,3
Mn19(Nb5Co22)3,True,14,3
Mn19Co19B12,True,11,3
Mn19Co65B16,True,11,3
Mn1Al86.5Ni12.5,True,15,3
Mn2(Al15Co)3,False,12,3
Mn2(Al15Ni)3,False,12,3
Mn2(NbCo5)3,True,11,3
Mn2.5Al87Ni10.5,True,15,3
Mn2.5Fe80.5B17,True,14,3
Mn20Al53Si27,True,12,3
Mn21.6Co46.4B32,True,15,3
Mn21.6Co50.4B28,True,15,3
Mn21Co15B14,True,11,3
Mn21Co17B12,True,11,3
Mn21Co21B8,True,10,3
Mn21Co47B32,True,11,3
Mn21Co51B28,True,11,3
Mn22.8Co53.2B24,True,15,3
Mn23Co53B24,True,11,3
Mn23Co57B20,True,11,3
Mn25.2Co58.8B16,True,15,3
Mn25Co47B28,True,11,3
Mn25Co59B16,True,11,3
Mn26.4Co61.6B12,True,15,3
Mn26.5Co45.5B28,True,15,3
Mn26.5Co49.5B24,True,15,3
Mn26.6Co49.4B24,True,15,3
Mn26.8Co40.2B33,True,15,3
Mn27Co17B6,True,10,3
Mn27Co41B32,True,11,3
Mn27Co45B28,True,11,3
Mn27Co61B12,True,11,3
Mn28.8Co43.2B28,True,15,3
Mn28Co41B31,True,11,3
Mn29.5Co46.5B24,True,15,3
Mn29.5Co54.5B16,True,15,3
Mn29Co43B28,True,11,3
Mn2Al11Si7,True,10,3
Mn2Al13Si5,True,10,3
Mn2Al20Ni3,False,10,3
Mn2Al21Ni2,False,10,3
Mn2Al22Ni,False,9,3
Mn2Al23,False,7,2
Mn2Al41Ni7,False,10,3
Mn2Al43Co5,False,10,3
Mn2Al43Ni5,False,10,3
Mn2Al47Co,False,9,3
Mn2Al47Ni,False,9,3
Mn2Al5Si3,True,9,3
Mn2Al85Ni13,False,11,3
Mn2Al86.5Ni11.5,True,15,3
Mn2Al87Ni11,True,11,3
Mn2Al89Ni9,False,10,3
Mn2Co17B6,True,9,3
Mn2Co18B5,True,9,3
Mn2Co19B4,True,9,3
Mn2Co2B,True,7,3
Mn2Fe18B5,True,9,3
Mn2Nb15Co83,True,11,3
Mn30.4Co45.6B24,True,15,3
Mn30.5Co41.5B28,True,15,3
Mn30.5Co45.5B24,True,15,3
Mn31(Co19B4)3,True,13,3
Mn31Co41B28,True,11,3
Mn32.5Co47.5B20,True,15,3
Mn33.5Co50.5B16,True,15,3
Mn33.6Co50.4B16,True,15,3
Mn33Fe10B7,True,10,3
Mn35(Co3B2)3,True,12,3
Mn35.2Co52.8B12,True,15,3
Mn35.6Co53.4B11,True,15,3
Mn35Co37B28,True,11,3
Mn35Co49B16,True,11,3
Mn35Co53B12,True,11,3
Mn37(Co13B8)3,True,13,3
Mn38.5Co41.5B20,True,15,3
Mn39Co49B12,True,11,3
Mn3Al10Si7,True,10,3
Mn3Al11Si6,True,10,3
Mn3Al12Si5,True,10,3
Mn3Al13Cu4,False,10,3
Mn3Al13Si4,True,10,3
Mn3Al16Ni,False,9,3
Mn3Al40Ni7,False,10,3
Mn3Al41Ni6,False,10,3
Mn3Al42Ni5,False,10,3
Mn3Al43Co4,False,10,3
Mn3Al43Ni4,False,10,3
Mn3Al44Co3,False,10,3
Mn3Al44Ni3,False,10,3
Mn3Al45Co2,False,10,3
Mn3Al45Ni2,False,10,3
Mn3Al46Co,False,9,3
Mn3Al46Ni,False,9,3
Mn3Al47,False,7,2
Mn3Al9Si8,False,9,3
Mn3CoB,True,6,3
Mn3Fe15B2,False,9,3
Mn3Fe37B10,True,10,3
Mn3Fe81B16,True,10,3
Mn3Fe83B14,True,10,3
Mn3Fe85B12,False,10,3
Mn3Fe87B10,False,10,3
Mn3Fe89B8,False,9,3
Mn3Fe91B6,False,9,3
Mn3Fe93B4,False,9,3
Mn3Si10Pd37,True,11,3
Mn3Si20Pd77,True,11,3
Mn4(Nb5Co27)3,True,13,3
Mn40.5Co43.5B16,True,15,3
Mn43(Co11B8)3,True,13,3
Mn43(Co15B4)3,True,13,3
Mn43.5Co36.5B20,True,15,3
Mn43Co37B20,True,11,3
Mn47Co25B28,True,11,3
Mn49(Co13B4)3,True,13,3
Mn49(Co9B8)3,True,12,3
Mn49Co35B16,True,11,3
Mn4Al11Si5,True,10,3
Mn4Al13Ge3,False,10,3
Mn4Al13Si3,False,10,3
Mn4Al41Ni5,False,10,3
Mn4Al43Ni3,False,10,3
Mn4Al45Co,False,9,3
Mn4Al45Ni,False,9,3
Mn4Al83Ni13,False,11,3
Mn4Al9Si7,True,9,3
Mn4Co16B5,True,9,3
Mn4Fe16B5,True,9,3
Mn4Fe77B19,True,10,3
Mn5(Al7Ge8)3,True,12,3
Mn5(Co3B2)4,True,11,3
Mn5(Fe13B2)3,False,12,3
Mn5(Fe14B)3,False,11,3
Mn51.5Co28.5B20,True,15,3
Mn51Co33B16,True,11,3
Mn57Co27B16,True,11,3
Mn59.5Co24.5B16,True,15,3
Mn59Co25B16,True,11,3
Mn5Al8Si7,False,9,3
Mn5Co13B7,True,9,3
Mn5Co17B3,True,9,3
Mn5Fe37B8,True,9,3
Mn5Fe38B7,True,9,3
Mn5Fe41B4,False,9,3
Mn5Fe81B14,True,10,3
Mn5Fe83B12,False,10,3
Mn5Fe87B8,False,9,3
Mn5Fe89B6,False,9,3
Mn5Fe91B4,False,9,3
Mn5Ge18Pd77,True,11,3
Mn63Co21B16,True,11,3
Mn67Co17B16,True,11,3
Mn6Al69Ge25,True,11,3
Mn6Co11B8,True,9,3
Mn6Co13B6,True,9,3
Mn6Co14B5,True,9,3
Mn6Nb15Co79,True,11,3
Mn7(Co2B)6,True,10,3
Mn7(Ge6Pd25)3,True,13,3
Mn7.2Co64.8B28,True,14,3
Mn7.5Co67.5B25,True,14,3
Mn7.6Co68.4B24,True,14,3
Mn74(SiP)13,True,11,3
Mn74Si23P3,True,10,3
Mn7Al33Si10,True,11,3
Mn7Al85Ni8,False,10,3
Mn7Co13B5,True,9,3
Mn7Co27B16,True,10,3
Mn7Co29B14,True,10,3
Mn7Co61B32,True,10,3
Mn7Co65B28,True,10,3
Mn7Fe2B,False,7,3
Mn7Fe33B10,True,10,3
Mn7Si20Pd73,True,11,3
Mn8.4Co75.6B16,True,14,3
Mn85(Fe2B3)3,True,12,3
Mn8Co12B5,True,9,3
Mn8Nb15Co77,True,11,3
Mn9Co11B5,True,9,3
Mn9Co35B6,True,9,3
Mn9Co75B16,True,10,3
Mn9Co79B12,True,10,3
Mn9Co9B7,True,8,3
Mn9Fe31B10,True,10,3
Mn9Fe74P17,True,10,3
MnAl12Si7,False,9,3
MnAl14Si5,False,9,3
MnAl23Co,False,8,3
MnAl23Ni,False,8,3
MnAl24,False,6,2
MnAl2Si,False,7,3
MnAl3Si,False,7,3
MnAl43Co6,False,9,3
MnAl44Co5,False,9,3
MnAl44Ni5,True,9,3
MnAl45Co4,False,9,3
MnAl45Ni4,False,9,3
MnAl46Co3,False,9,3
MnAl46Ni3,False,9,3
MnAl47Co2,False,9,3
MnAl47Ni2,False,9,3
MnAl48Co,False,8,3
MnAl48Ni,False,8,3
MnAl49,False,6,2
MnAl5Ge4,True,8,3
MnAlCu2,False,7,3
MnCo3B,True,6,3
MnFe15B4,True,8,3
MnFe17B2,False,8,3
MnFe19B5,True,8,3
MnFe39B10,True,9,3
MnFe3B,True,6,3
MnFe7B2,True,7,3
MnFe83B16,True,9,3
MnFe85B14,True,9,3
MnFe89B10,False,9,3
MnFe8B,False,6,3
MnFe91B8,False,8,3
MnFe95B4,False,8,3
MnGe9Pd40,True,9,3
MnSi10Pd39,True,10,3
MnSi20Pd79,True,10,3
MnSi4Pd15,True,9,3
MnSi5Pd19,True,9,3
Mo12P5Rh8,True,9,3
Mo12P5Ru8,True,9,3
Mo16P5Ru4,True,9,3
Mo3Ru2,True,6,2
Mo4P5Ru16,True,9,3
Mo8P5Ru12,True,9,3
Nb10.3Fe80.3B9.4,True,16,3
Nb10Ni73B17,True,11,3
Nb11.5Ni71.5B17,True,15,3
Nb11Si4Mo5,True,10,3
Nb11V5Si4,False,9,3
Nb12Fe83B5,False,10,3
Nb12Fe85B3,False,10,3
Nb13Co77B10,True,11,3
Nb13Si4Mo3,True,10,3
Nb13Si4W3,False,9,3
Nb13V3Si4,True,9,3
Nb14Co81B5,True,10,3
Nb15Co73Ni12,True,12,3
Nb15Fe12Co73,True,12,3
Nb15Fe26Co59,True,12,3
Nb15Fe2Co83,True,11,3
Nb15Fe3.5Co81.5,True,15,3
Nb15Fe42.5Co42.5,True,16,3
Nb15Fe4Co81,True,11,3
Nb15Fe6Co79,True,11,3
Nb15Fe72.5Co12.5,True,16,3
Nb15Fe77B8,True,10,3
Nb15Fe79B6,False,10,3
Nb15Si2Ge3,True,10,3
Nb15Si4Mo,True,9,3
Nb15Si4W,True,8,3
Nb15VSi4,True,8,3
Nb16.5Ni66.5B17,True,15,3
Nb17Si3,True,7,2
Nb19(Si2Ge)2,True,12,3
Nb19Si5Ge,True,9,3
Nb20Si3C2,True,9,3
Nb20Si4C,True,8,3
Nb20Si4Ge,True,9,3
Nb2Co20B3,True,9,3
Nb2Ni3,True,6,2
Nb3(Fe10B)2,True,11,3
Nb39Si7Ge4,True,10,3
Nb3Co17,True,7,2
Nb3Fe12Co5,True,10,3
Nb3Fe15B2,True,9,3
Nb3Fe16B,False,8,3
Nb3Fe2Co15,True,10,3
Nb3Fe80B17,True,10,3
Nb3Ni2,True,6,2
Nb3SiMo,True,7,3
Nb3VSi,True,6,3
Nb40(Ni19Pt)3,True,13,3
Nb40Ni59Ir,True,10,3
Nb40Ni59Pd,True,10,3
Nb40Ni59Pt,True,10,3
Nb40Si7C3,True,9,3
Nb40Si9C,True,8,3
Nb40Si9Ge,True,9,3
Nb4Si,True,5,2
Nb5(Co14B)3,False,11,3
Nb5.3Fe80.2B14.5,True,16,3
Nb5.5Fe81.5B13,False,14,3
Nb5.5Fe85.5B9,False,13,3
Nb5Fe83B12,True,10,3
Nb5Fe87B8,False,9,3
Nb5Fe89B6,False,9,3
Nb5Fe92B3,False,9,3
Nb5Ni78B17,True,10,3
Nb5Si2Mo3,True,9,3
Nb6.8Fe76B17.2,True,14,3
Nb6.9Fe80B13.1,True,14,3
Nb6Fe39B5,True,9,3
Nb6Fe41B3,True,9,3
Nb7(Fe27B4)3,True,12,3
Nb7(Fe28B3)3,True,12,3
Nb7.1Fe77.9B15,True,14,3
Nb7.1Fe82.3B10.6,False,16,3
Nb7.1Fe83.4B9.5,False,15,3
Nb7.3Fe77.5B15.2,True,16,3
Nb7.3Fe79.5B13.2,True,16,3
Nb7.5Fe83B9.5,False,13,3
Nb7.6Fe81.1B11.3,True,16,3
Nb7.7Fe78.1B14.2,True,16,3
Nb7.8Fe78.4B13.8,True,16,3
Nb76.5Si8.5Ge15,True,15,3
Nb77Si10Ge13,True,12,3
Nb77Si23,True,8,2
Nb7Co40B3,True,9,3
Nb7Co42B,True,8,3
Nb7Fe77B16,True,10,3
Nb7Fe78.7B14.3,True,14,3
Nb7Fe79.9B13.1,True,14,3
Nb7Fe83B10,True,10,3
Nb7Fe85B8,True,9,3
Nb7Si2Mo,True,8,3
Nb7Si2W,True,7,3
Nb7VSi2,True,7,3
Nb8.3Fe77.5B14.2,True,16,3
Nb8.3Fe78.5B13.2,True,16,3
Nb8.7Fe76B15.3,True,14,3
Nb8.9Fe79.6B11.5,True,16,3
Nb80Si17Ge3,True,11,3
Nb80Si19C,True,9,3
Nb80Si19Ge,True,10,3
Nb8Fe75B17,True,10,3
Nb8Fe79B13,True,10,3
Nb8Ni75B17,True,10,3
Nb9.1Fe79.9B11,True,14,3
Nb9.3Fe77.5B13.2,True,16,3
Nb9.6Fe77.5B12.9,True,16,3
Nb9.6Fe77B13.4,True,14,3
Nb9.8Fe75.2B15,True,14,3
Nb9Si4Mo7,False,9,3
NbFe17B2,True,8,3
NbNi,True,4,2
Nd(Al10Ni)9,False,11,3
Nd(Al11Ni)2,True,11,3
Nd(Al28Ni5)3,True,12,3
Nd(Al5Ni)4,True,10,3
Nd(Al6Ni)7,True,10,3
Nd(Al7Ni)3,True,10,3
Nd(Al8Ni)11,True,11,3
Nd(AlCu11)2,False,11,3
Nd(AlCu7)3,False,10,3
Nd(Mg2Cu)3,True,10,3
Nd(Mg2Ni)3,True,10,3
Nd(MgCu)2,True,9,3
Nd(MgCu2)3,False,10,3
